[2024-12-03 15:10:47,886][INFO] Running PROJECT: CRC-DX, P LEARNING RATE: 0.001, OPTIMIZER: ADAMW, NUM EPOCHS: 15, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.03
[2024-12-03 15:10:47,886][INFO] params["in_chans"]=[200, 16]
[2024-12-03 15:10:47,887][INFO] params["dims"]=[512, 512]
[2024-12-03 15:10:47,887][INFO] params["out_chans"]=[16, 8]
[2024-12-03 15:10:47,887][INFO] params["heads"]=[8, 4]
[2024-12-03 15:22:39,030][INFO] Epoch[7/15], train weighted-f1: 0.8879(0.8353-0.9319), test weighted-f1: 0.7494(0.6350-0.8436)
[2024-12-03 15:22:39,030][INFO] Epoch[7/15], train AUC: 0.8898(0.8163-0.9436), test AUC: 0.7966(0.6801-0.8942)
[2024-12-03 15:24:20,597][INFO] Epoch[8/15], loss:0.2771, CE loss:0.2771
[2024-12-03 15:24:20,597][INFO] Epoch[8/15], train B-acc: 0.7083(0.6318-0.7903), test B-acc: 0.6304(0.5556-0.7292)
[2024-12-03 15:24:20,597][INFO] Epoch[8/15], train weighted-f1: 0.8959(0.8460-0.9365), test weighted-f1: 0.7661(0.6592-0.8615)
[2024-12-03 15:24:20,597][INFO] Epoch[8/15], train AUC: 0.9033(0.8385-0.9528), test AUC: 0.8054(0.6985-0.8976)
[2024-12-03 15:26:01,661][INFO] Epoch[9/15], loss:0.2635, CE loss:0.2635
[2024-12-03 15:26:01,661][INFO] Epoch[9/15], train B-acc: 0.7324(0.6533-0.8090), test B-acc: 0.6719(0.5862-0.7679)
[2024-12-03 15:26:01,661][INFO] Epoch[9/15], train weighted-f1: 0.9045(0.8622-0.9399), test weighted-f1: 0.7975(0.6949-0.8874)
[2024-12-03 15:26:01,662][INFO] Epoch[9/15], train AUC: 0.9156(0.8486-0.9611), test AUC: 0.8208(0.7154-0.9145)
[2024-12-03 15:27:42,281][INFO] Epoch[10/15], loss:0.2518, CE loss:0.2518
[2024-12-03 15:27:42,281][INFO] Epoch[10/15], train B-acc: 0.7593(0.6772-0.8365), test B-acc: 0.7115(0.6136-0.8077)
[2024-12-03 15:27:42,281][INFO] Epoch[10/15], train weighted-f1: 0.9131(0.8715-0.9495), test weighted-f1: 0.8281(0.7286-0.9104)
[2024-12-03 15:27:42,281][INFO] Epoch[10/15], train AUC: 0.9291(0.8652-0.9697), test AUC: 0.8283(0.7164-0.9215)
[2024-12-03 15:29:22,478][INFO] Epoch[11/15], loss:0.2396, CE loss:0.2396
[2024-12-03 15:29:22,479][INFO] Epoch[11/15], train B-acc: 0.8431(0.7672-0.9199), test B-acc: 0.7375(0.6404-0.8333)
[2024-12-03 15:29:22,479][INFO] Epoch[11/15], train weighted-f1: 0.9322(0.8982-0.9617), test weighted-f1: 0.8359(0.7492-0.9112)
[2024-12-03 15:29:22,479][INFO] Epoch[11/15], train AUC: 0.9406(0.8805-0.9773), test AUC: 0.8324(0.7141-0.9192)
[2024-12-03 15:31:05,030][INFO] Epoch[12/15], loss:0.2255, CE loss:0.2255
[2024-12-03 15:31:05,030][INFO] Epoch[12/15], train B-acc: 0.8218(0.7487-0.8955), test B-acc: 0.7365(0.6340-0.8333)
[2024-12-03 15:31:05,030][INFO] Epoch[12/15], train weighted-f1: 0.9316(0.8959-0.9600), test weighted-f1: 0.8351(0.7486-0.9065)
[2024-12-03 15:31:05,031][INFO] Epoch[12/15], train AUC: 0.9484(0.8894-0.9829), test AUC: 0.8366(0.7324-0.9229)
[2024-12-03 15:32:50,952][INFO] Epoch[13/15], loss:0.2148, CE loss:0.2148
[2024-12-03 15:32:50,952][INFO] Epoch[13/15], train B-acc: 0.8593(0.7814-0.9245), test B-acc: 0.7560(0.6410-0.8562)
[2024-12-03 15:32:50,952][INFO] Epoch[13/15], train weighted-f1: 0.9443(0.9099-0.9719), test weighted-f1: 0.8495(0.7580-0.9230)
[2024-12-03 15:32:50,953][INFO] Epoch[13/15], train AUC: 0.9592(0.9105-0.9885), test AUC: 0.8443(0.7380-0.9259)
[2024-12-03 15:34:42,025][INFO] Epoch[14/15], loss:0.2027, CE loss:0.2027
[2024-12-03 15:34:42,026][INFO] Epoch[14/15], train B-acc: 0.8635(0.7852-0.9274), test B-acc: 0.7587(0.6544-0.8499)
[2024-12-03 15:34:42,026][INFO] Epoch[14/15], train weighted-f1: 0.9478(0.9165-0.9724), test weighted-f1: 0.8509(0.7659-0.9165)
[2024-12-03 15:34:42,026][INFO] Epoch[14/15], train AUC: 0.9659(0.9160-0.9905), test AUC: 0.8464(0.7432-0.9257)
[2024-12-03 15:36:27,652][INFO] Epoch[15/15], loss:0.1906, CE loss:0.1906
[2024-12-03 15:36:27,652][INFO] Epoch[15/15], train B-acc: 0.8854(0.8176-0.9464), test B-acc: 0.7411(0.6498-0.8394)
[2024-12-03 15:36:27,652][INFO] Epoch[15/15], train weighted-f1: 0.9524(0.9238-0.9767), test weighted-f1: 0.8293(0.7446-0.9021)
[2024-12-03 15:36:27,652][INFO] Epoch[15/15], train AUC: 0.9705(0.9250-0.9943), test AUC: 0.8438(0.7302-0.9295)
