[2024-12-24 14:09:12,939][INFO] Running PROJECT: CRC-DX, P LEARNING RATE: 0.001, OPTIMIZER: ADAMW, NUM EPOCHS: 15, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.1
[2024-12-24 14:09:12,939][INFO] params["in_chans"]=[200, 16]
[2024-12-24 14:09:12,939][INFO] params["dims"]=[512, 512]
[2024-12-24 14:09:12,939][INFO] params["out_chans"]=[16, 8]
[2024-12-24 14:09:12,939][INFO] params["heads"]=[8, 4]
[2024-12-24 14:28:11,635][INFO] Epoch[10/15], loss:0.3662, CE loss:0.3662
[2024-12-24 14:28:11,635][INFO] Epoch[10/15], train B-acc: 0.7038(0.6314-0.7880), test B-acc: 0.6739(0.5769-0.7692)
[2024-12-24 14:28:11,637][INFO] Epoch[10/15], train AUC: 0.9178(0.8520-0.9623), test AUC: 0.8269(0.7266-0.9152)
[2024-12-24 14:29:47,413][INFO] Epoch[11/15], loss:0.3588, CE loss:0.3588
[2024-12-24 14:29:47,413][INFO] Epoch[11/15], train B-acc: 0.7455(0.6622-0.8266), test B-acc: 0.7105(0.6200-0.8103)
[2024-12-24 14:29:47,413][INFO] Epoch[11/15], train AUC: 0.9255(0.8610-0.9686), test AUC: 0.8337(0.7277-0.9265)
[2024-12-24 14:31:24,937][INFO] Epoch[12/15], loss:0.3517, CE loss:0.3517
[2024-12-24 14:31:24,938][INFO] Epoch[12/15], train B-acc: 0.7429(0.6597-0.8259), test B-acc: 0.7143(0.6176-0.8056)
[2024-12-24 14:31:24,938][INFO] Epoch[12/15], train AUC: 0.9311(0.8692-0.9706), test AUC: 0.8425(0.7436-0.9261)
[2024-12-24 14:33:07,831][INFO] Epoch[13/15], loss:0.3468, CE loss:0.3468
[2024-12-24 14:33:07,832][INFO] Epoch[13/15], train B-acc: 0.7925(0.7077-0.8639), test B-acc: 0.7252(0.6290-0.8272)
[2024-12-24 14:33:07,832][INFO] Epoch[13/15], train AUC: 0.9430(0.8806-0.9781), test AUC: 0.8491(0.7460-0.9277)
[2024-12-24 14:34:48,724][INFO] Epoch[14/15], loss:0.3393, CE loss:0.3393
[2024-12-24 14:34:48,724][INFO] Epoch[14/15], train B-acc: 0.8266(0.7568-0.9034), test B-acc: 0.7414(0.6393-0.8333)
[2024-12-24 14:34:48,724][INFO] Epoch[14/15], train AUC: 0.9470(0.8971-0.9808), test AUC: 0.8560(0.7478-0.9303)
[2024-12-24 14:36:29,326][INFO] Epoch[15/15], loss:0.3337, CE loss:0.3337
[2024-12-24 14:36:29,326][INFO] Epoch[15/15], train B-acc: 0.8309(0.7473-0.9028), test B-acc: 0.7372(0.6396-0.8378)
[2024-12-24 14:36:29,327][INFO] Epoch[15/15], train AUC: 0.9545(0.9071-0.9861), test AUC: 0.8545(0.7595-0.9318)
