[2025-01-21 16:54:32,081][INFO] Running PROJECT: CRC-DX, P LEARNING RATE: 0.0001, OPTIMIZER: ADAMW, NUM EPOCHS: 80, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.25
[2025-01-21 16:54:32,081][INFO] params["in_chans"]=[200, 16]
[2025-01-21 16:54:32,081][INFO] params["dims"]=[512, 512]
[2025-01-21 16:54:32,083][INFO] params["out_chans"]=[16, 8]
[2025-01-21 16:54:32,083][INFO] params["heads"]=[8, 4]
[2025-01-21 17:14:27,277][INFO] Epoch[9/80], train AUC: 0.8156(0.7240-0.8871), test AUC: 0.7126(0.5800-0.8224)
[2025-01-21 17:16:16,279][INFO] Epoch[10/80], loss:0.5094, CE loss:0.5094
[2025-01-21 17:16:16,279][INFO] Epoch[10/80], train B-acc: 0.5495(0.5080-0.6029), test B-acc: 0.5357(0.5000-0.5962)
[2025-01-21 17:16:16,279][INFO] Epoch[10/80], train AUC: 0.8271(0.7451-0.8969), test AUC: 0.7248(0.5986-0.8267)
[2025-01-21 17:18:04,859][INFO] Epoch[11/80], loss:0.5065, CE loss:0.5065
[2025-01-21 17:18:04,859][INFO] Epoch[11/80], train B-acc: 0.5731(0.5227-0.6372), test B-acc: 0.5345(0.5000-0.6000)
[2025-01-21 17:18:04,859][INFO] Epoch[11/80], train AUC: 0.8384(0.7563-0.9045), test AUC: 0.7343(0.6109-0.8373)
[2025-01-21 17:19:52,947][INFO] Epoch[12/80], loss:0.5043, CE loss:0.5043
[2025-01-21 17:19:52,948][INFO] Epoch[12/80], train B-acc: 0.6002(0.5372-0.6692), test B-acc: 0.5536(0.5000-0.6250)
[2025-01-21 17:19:52,948][INFO] Epoch[12/80], train AUC: 0.8446(0.7634-0.9094), test AUC: 0.7494(0.6250-0.8541)
[2025-01-21 17:21:42,481][INFO] Epoch[13/80], loss:0.5013, CE loss:0.5013
[2025-01-21 17:21:42,492][INFO] Epoch[13/80], train B-acc: 0.5978(0.5362-0.6688), test B-acc: 0.5556(0.5000-0.6207)
[2025-01-21 17:21:42,492][INFO] Epoch[13/80], train AUC: 0.8520(0.7795-0.9182), test AUC: 0.7530(0.6406-0.8607)
[2025-01-21 17:23:33,679][INFO] Epoch[14/80], loss:0.4992, CE loss:0.4992
[2025-01-21 17:23:33,679][INFO] Epoch[14/80], train B-acc: 0.6281(0.5646-0.6983), test B-acc: 0.5750(0.5172-0.6522)
[2025-01-21 17:23:33,681][INFO] Epoch[14/80], train AUC: 0.8650(0.7901-0.9238), test AUC: 0.7700(0.6508-0.8667)
[2025-01-21 17:25:25,314][INFO] Epoch[15/80], loss:0.4963, CE loss:0.4963
[2025-01-21 17:25:25,314][INFO] Epoch[15/80], train B-acc: 0.6417(0.5698-0.7105), test B-acc: 0.5758(0.5185-0.6522)
[2025-01-21 17:25:25,314][INFO] Epoch[15/80], train AUC: 0.8727(0.8010-0.9297), test AUC: 0.7703(0.6438-0.8776)
[2025-01-21 17:27:21,601][INFO] Epoch[16/80], loss:0.4938, CE loss:0.4938
[2025-01-21 17:27:21,601][INFO] Epoch[16/80], train B-acc: 0.6757(0.5968-0.7543), test B-acc: 0.6167(0.5400-0.7000)
[2025-01-21 17:27:21,601][INFO] Epoch[16/80], train AUC: 0.8816(0.8095-0.9353), test AUC: 0.7842(0.6624-0.8757)
[2025-01-21 17:29:20,941][INFO] Epoch[17/80], loss:0.4913, CE loss:0.4913
[2025-01-21 17:29:20,941][INFO] Epoch[17/80], train B-acc: 0.6532(0.5761-0.7316), test B-acc: 0.5758(0.5172-0.6500)
[2025-01-21 17:29:20,941][INFO] Epoch[17/80], train AUC: 0.8884(0.8164-0.9444), test AUC: 0.7883(0.6662-0.8851)
[2025-01-21 17:31:16,013][INFO] Epoch[18/80], loss:0.4893, CE loss:0.4893
[2025-01-21 17:31:16,013][INFO] Epoch[18/80], train B-acc: 0.6900(0.6167-0.7705), test B-acc: 0.6129(0.5370-0.7027)
[2025-01-21 17:31:16,014][INFO] Epoch[18/80], train AUC: 0.8953(0.8247-0.9474), test AUC: 0.7973(0.6829-0.8951)
[2025-01-21 17:33:11,458][INFO] Epoch[19/80], loss:0.4871, CE loss:0.4871
[2025-01-21 17:33:11,458][INFO] Epoch[19/80], train B-acc: 0.7047(0.6238-0.7859), test B-acc: 0.6154(0.5455-0.7000)
[2025-01-21 17:33:11,458][INFO] Epoch[19/80], train AUC: 0.8995(0.8281-0.9511), test AUC: 0.8075(0.6938-0.8945)
[2025-01-21 17:35:04,329][INFO] Epoch[20/80], loss:0.4845, CE loss:0.4845
[2025-01-21 17:35:04,330][INFO] Epoch[20/80], train B-acc: 0.6786(0.6038-0.7563), test B-acc: 0.5938(0.5208-0.6731)
[2025-01-21 17:35:04,330][INFO] Epoch[20/80], train AUC: 0.9045(0.8362-0.9540), test AUC: 0.8120(0.6930-0.9051)
[2025-01-21 17:36:58,960][INFO] Epoch[21/80], loss:0.4823, CE loss:0.4823
[2025-01-21 17:36:58,960][INFO] Epoch[21/80], train B-acc: 0.7078(0.6257-0.7860), test B-acc: 0.6731(0.5857-0.7727)
[2025-01-21 17:36:58,961][INFO] Epoch[21/80], train AUC: 0.9097(0.8359-0.9581), test AUC: 0.8216(0.7127-0.9102)
[2025-01-21 17:38:46,987][INFO] Epoch[22/80], loss:0.4801, CE loss:0.4801
[2025-01-21 17:38:46,988][INFO] Epoch[22/80], train B-acc: 0.7064(0.6311-0.7875), test B-acc: 0.6538(0.5682-0.7586)
[2025-01-21 17:38:46,988][INFO] Epoch[22/80], train AUC: 0.9146(0.8517-0.9608), test AUC: 0.8246(0.7204-0.9101)
[2025-01-21 17:40:35,393][INFO] Epoch[23/80], loss:0.4775, CE loss:0.4775
[2025-01-21 17:40:35,393][INFO] Epoch[23/80], train B-acc: 0.7188(0.6362-0.8100), test B-acc: 0.6905(0.5882-0.7857)
[2025-01-21 17:40:35,395][INFO] Epoch[23/80], train AUC: 0.9208(0.8592-0.9664), test AUC: 0.8289(0.7162-0.9184)
[2025-01-21 17:42:22,418][INFO] Epoch[24/80], loss:0.4758, CE loss:0.4758
[2025-01-21 17:42:22,418][INFO] Epoch[24/80], train B-acc: 0.7191(0.6384-0.7973), test B-acc: 0.6538(0.5690-0.7500)
[2025-01-21 17:42:22,419][INFO] Epoch[24/80], train AUC: 0.9271(0.8634-0.9676), test AUC: 0.8394(0.7341-0.9250)
[2025-01-21 17:44:09,138][INFO] Epoch[25/80], loss:0.4738, CE loss:0.4738
[2025-01-21 17:44:09,138][INFO] Epoch[25/80], train B-acc: 0.7302(0.6448-0.8085), test B-acc: 0.7105(0.6207-0.8036)
[2025-01-21 17:44:09,139][INFO] Epoch[25/80], train AUC: 0.9300(0.8726-0.9703), test AUC: 0.8373(0.7305-0.9238)
[2025-01-21 17:45:52,709][INFO] Epoch[26/80], loss:0.4721, CE loss:0.4721
[2025-01-21 17:45:52,709][INFO] Epoch[26/80], train B-acc: 0.7556(0.6765-0.8395), test B-acc: 0.7041(0.6067-0.8036)
[2025-01-21 17:45:52,710][INFO] Epoch[26/80], train AUC: 0.9343(0.8732-0.9732), test AUC: 0.8368(0.7374-0.9283)
[2025-01-21 17:47:36,033][INFO] Epoch[27/80], loss:0.4702, CE loss:0.4702
[2025-01-21 17:47:36,033][INFO] Epoch[27/80], train B-acc: 0.7312(0.6539-0.8137), test B-acc: 0.7115(0.6154-0.8125)
[2025-01-21 17:47:36,034][INFO] Epoch[27/80], train AUC: 0.9371(0.8825-0.9735), test AUC: 0.8408(0.7326-0.9287)
[2025-01-21 17:49:20,669][INFO] Epoch[28/80], loss:0.4681, CE loss:0.4681
[2025-01-21 17:49:20,669][INFO] Epoch[28/80], train B-acc: 0.7409(0.6645-0.8176), test B-acc: 0.7024(0.6071-0.8000)
[2025-01-21 17:49:20,669][INFO] Epoch[28/80], train AUC: 0.9417(0.8870-0.9751), test AUC: 0.8406(0.7374-0.9225)
[2025-01-21 17:51:06,253][INFO] Epoch[29/80], loss:0.4669, CE loss:0.4669
[2025-01-21 17:51:06,254][INFO] Epoch[29/80], train B-acc: 0.7805(0.6993-0.8571), test B-acc: 0.7045(0.6125-0.8131)
[2025-01-21 17:51:06,254][INFO] Epoch[29/80], train AUC: 0.9463(0.8915-0.9802), test AUC: 0.8475(0.7453-0.9324)
[2025-01-21 17:52:53,491][INFO] Epoch[30/80], loss:0.4649, CE loss:0.4649
[2025-01-21 17:52:53,491][INFO] Epoch[30/80], train B-acc: 0.7812(0.7009-0.8581), test B-acc: 0.7045(0.6127-0.8059)
[2025-01-21 17:52:53,491][INFO] Epoch[30/80], train AUC: 0.9497(0.8970-0.9814), test AUC: 0.8471(0.7499-0.9322)
[2025-01-21 17:54:39,344][INFO] Epoch[31/80], loss:0.4632, CE loss:0.4632
[2025-01-21 17:54:39,344][INFO] Epoch[31/80], train B-acc: 0.7715(0.6877-0.8439), test B-acc: 0.7051(0.6118-0.7955)
[2025-01-21 17:54:39,345][INFO] Epoch[31/80], train AUC: 0.9536(0.9072-0.9825), test AUC: 0.8506(0.7557-0.9244)
[2025-01-21 17:56:24,856][INFO] Epoch[32/80], loss:0.4623, CE loss:0.4623
[2025-01-21 17:56:24,857][INFO] Epoch[32/80], train B-acc: 0.7704(0.6848-0.8526), test B-acc: 0.7063(0.6133-0.8036)
[2025-01-21 17:56:24,857][INFO] Epoch[32/80], train AUC: 0.9573(0.9079-0.9849), test AUC: 0.8539(0.7524-0.9360)
[2025-01-21 17:58:08,391][INFO] Epoch[33/80], loss:0.4605, CE loss:0.4605
[2025-01-21 17:58:08,392][INFO] Epoch[33/80], train B-acc: 0.7866(0.7053-0.8635), test B-acc: 0.7226(0.6312-0.8196)
[2025-01-21 17:58:08,392][INFO] Epoch[33/80], train AUC: 0.9599(0.9177-0.9866), test AUC: 0.8537(0.7567-0.9301)
[2025-01-21 17:59:50,359][INFO] Epoch[34/80], loss:0.4595, CE loss:0.4595
[2025-01-21 17:59:50,359][INFO] Epoch[34/80], train B-acc: 0.7872(0.7006-0.8601), test B-acc: 0.7005(0.6154-0.8051)
[2025-01-21 17:59:50,360][INFO] Epoch[34/80], train AUC: 0.9613(0.9183-0.9870), test AUC: 0.8559(0.7532-0.9392)
[2025-01-21 18:01:37,492][INFO] Epoch[35/80], loss:0.4585, CE loss:0.4585
[2025-01-21 18:01:37,493][INFO] Epoch[35/80], train B-acc: 0.8199(0.7412-0.8933), test B-acc: 0.7436(0.6463-0.8409)
[2025-01-21 18:01:37,493][INFO] Epoch[35/80], train AUC: 0.9651(0.9202-0.9894), test AUC: 0.8585(0.7657-0.9312)
[2025-01-21 18:03:26,526][INFO] Epoch[36/80], loss:0.4569, CE loss:0.4569
[2025-01-21 18:03:26,526][INFO] Epoch[36/80], train B-acc: 0.8198(0.7411-0.8936), test B-acc: 0.7490(0.6458-0.8413)
[2025-01-21 18:03:26,526][INFO] Epoch[36/80], train AUC: 0.9669(0.9215-0.9907), test AUC: 0.8644(0.7625-0.9376)
[2025-01-21 18:05:10,258][INFO] Epoch[37/80], loss:0.4553, CE loss:0.4553
[2025-01-21 18:05:10,258][INFO] Epoch[37/80], train B-acc: 0.8224(0.7421-0.8978), test B-acc: 0.7445(0.6429-0.8438)
[2025-01-21 18:05:10,259][INFO] Epoch[37/80], train AUC: 0.9690(0.9318-0.9902), test AUC: 0.8618(0.7732-0.9388)
[2025-01-21 18:06:53,537][INFO] Epoch[38/80], loss:0.4544, CE loss:0.4544
[2025-01-21 18:06:53,538][INFO] Epoch[38/80], train B-acc: 0.8371(0.7549-0.9099), test B-acc: 0.7432(0.6522-0.8429)
[2025-01-21 18:06:53,538][INFO] Epoch[38/80], train AUC: 0.9710(0.9340-0.9912), test AUC: 0.8676(0.7737-0.9409)
[2025-01-21 18:08:35,068][INFO] Epoch[39/80], loss:0.4533, CE loss:0.4533
[2025-01-21 18:08:35,068][INFO] Epoch[39/80], train B-acc: 0.8392(0.7590-0.9101), test B-acc: 0.7361(0.6393-0.8323)
[2025-01-21 18:08:35,068][INFO] Epoch[39/80], train AUC: 0.9727(0.9362-0.9917), test AUC: 0.8664(0.7756-0.9397)
[2025-01-21 18:10:17,457][INFO] Epoch[40/80], loss:0.4521, CE loss:0.4521
[2025-01-21 18:10:17,467][INFO] Epoch[40/80], train B-acc: 0.8346(0.7567-0.9031), test B-acc: 0.7352(0.6381-0.8333)
[2025-01-21 18:10:17,467][INFO] Epoch[40/80], train AUC: 0.9722(0.9390-0.9928), test AUC: 0.8699(0.7762-0.9411)
[2025-01-21 18:12:00,368][INFO] Epoch[41/80], loss:0.4507, CE loss:0.4507
[2025-01-21 18:12:00,368][INFO] Epoch[41/80], train B-acc: 0.8375(0.7550-0.9053), test B-acc: 0.7368(0.6393-0.8382)
[2025-01-21 18:12:00,368][INFO] Epoch[41/80], train AUC: 0.9742(0.9410-0.9935), test AUC: 0.8700(0.7757-0.9430)
[2025-01-21 18:13:43,122][INFO] Epoch[42/80], loss:0.4505, CE loss:0.4505
[2025-01-21 18:13:43,122][INFO] Epoch[42/80], train B-acc: 0.8504(0.7705-0.9204), test B-acc: 0.7748(0.6710-0.8800)
[2025-01-21 18:13:43,122][INFO] Epoch[42/80], train AUC: 0.9760(0.9419-0.9942), test AUC: 0.8695(0.7806-0.9400)
[2025-01-21 18:15:25,315][INFO] Epoch[43/80], loss:0.4486, CE loss:0.4486
[2025-01-21 18:15:25,315][INFO] Epoch[43/80], train B-acc: 0.8525(0.7765-0.9223), test B-acc: 0.7956(0.6959-0.8913)
[2025-01-21 18:15:25,315][INFO] Epoch[43/80], train AUC: 0.9779(0.9482-0.9952), test AUC: 0.8725(0.7848-0.9471)
[2025-01-21 18:17:06,602][INFO] Epoch[44/80], loss:0.4481, CE loss:0.4481
[2025-01-21 18:17:06,602][INFO] Epoch[44/80], train B-acc: 0.8482(0.7733-0.9154), test B-acc: 0.7586(0.6508-0.8478)
[2025-01-21 18:17:06,603][INFO] Epoch[44/80], train AUC: 0.9797(0.9491-0.9953), test AUC: 0.8739(0.7859-0.9472)
[2025-01-21 18:18:54,146][INFO] Epoch[45/80], loss:0.4478, CE loss:0.4478
[2025-01-21 18:18:54,146][INFO] Epoch[45/80], train B-acc: 0.8761(0.8081-0.9399), test B-acc: 0.7749(0.6690-0.8754)
[2025-01-21 18:18:54,147][INFO] Epoch[45/80], train AUC: 0.9810(0.9535-0.9956), test AUC: 0.8701(0.7776-0.9433)
[2025-01-21 18:20:49,143][INFO] Epoch[46/80], loss:0.4460, CE loss:0.4460
[2025-01-21 18:20:49,143][INFO] Epoch[46/80], train B-acc: 0.9244(0.8658-0.9719), test B-acc: 0.7749(0.6674-0.8688)
[2025-01-21 18:20:49,144][INFO] Epoch[46/80], train AUC: 0.9825(0.9569-0.9964), test AUC: 0.8713(0.7763-0.9427)
[2025-01-21 18:22:40,182][INFO] Epoch[47/80], loss:0.4455, CE loss:0.4455
[2025-01-21 18:22:40,182][INFO] Epoch[47/80], train B-acc: 0.9380(0.8833-0.9790), test B-acc: 0.7758(0.6714-0.8720)
[2025-01-21 18:22:40,182][INFO] Epoch[47/80], train AUC: 0.9826(0.9569-0.9966), test AUC: 0.8718(0.7781-0.9472)
[2025-01-21 18:24:30,563][INFO] Epoch[48/80], loss:0.4443, CE loss:0.4443
[2025-01-21 18:24:30,563][INFO] Epoch[48/80], train B-acc: 0.9152(0.8502-0.9664), test B-acc: 0.7753(0.6673-0.8688)
[2025-01-21 18:24:30,563][INFO] Epoch[48/80], train AUC: 0.9839(0.9590-0.9970), test AUC: 0.8725(0.7760-0.9431)
[2025-01-21 18:26:19,822][INFO] Epoch[49/80], loss:0.4432, CE loss:0.4432
[2025-01-21 18:26:19,822][INFO] Epoch[49/80], train B-acc: 0.8997(0.8311-0.9579), test B-acc: 0.7730(0.6787-0.8576)
[2025-01-21 18:26:19,822][INFO] Epoch[49/80], train AUC: 0.9841(0.9614-0.9968), test AUC: 0.8716(0.7803-0.9401)
[2025-01-21 18:28:10,531][INFO] Epoch[50/80], loss:0.4426, CE loss:0.4426
[2025-01-21 18:28:10,532][INFO] Epoch[50/80], train B-acc: 0.9406(0.8818-0.9842), test B-acc: 0.7757(0.6700-0.8703)
[2025-01-21 18:28:10,532][INFO] Epoch[50/80], train AUC: 0.9856(0.9635-0.9977), test AUC: 0.8716(0.7806-0.9439)
[2025-01-21 18:29:59,910][INFO] Epoch[51/80], loss:0.4416, CE loss:0.4416
[2025-01-21 18:29:59,910][INFO] Epoch[51/80], train B-acc: 0.9507(0.8981-0.9910), test B-acc: 0.7939(0.6903-0.8869)
[2025-01-21 18:29:59,910][INFO] Epoch[51/80], train AUC: 0.9862(0.9634-0.9974), test AUC: 0.8693(0.7792-0.9406)
[2025-01-21 18:31:48,603][INFO] Epoch[52/80], loss:0.4412, CE loss:0.4412
[2025-01-21 18:31:48,603][INFO] Epoch[52/80], train B-acc: 0.9264(0.8702-0.9774), test B-acc: 0.7749(0.6733-0.8733)
[2025-01-21 18:31:48,603][INFO] Epoch[52/80], train AUC: 0.9863(0.9661-0.9978), test AUC: 0.8712(0.7778-0.9435)
[2025-01-21 18:33:37,636][INFO] Epoch[53/80], loss:0.4401, CE loss:0.4401
[2025-01-21 18:33:37,636][INFO] Epoch[53/80], train B-acc: 0.9271(0.8693-0.9786), test B-acc: 0.7750(0.6710-0.8733)
[2025-01-21 18:33:37,636][INFO] Epoch[53/80], train AUC: 0.9874(0.9700-0.9977), test AUC: 0.8692(0.7739-0.9402)
[2025-01-21 18:35:26,215][INFO] Epoch[54/80], loss:0.4395, CE loss:0.4395
[2025-01-21 18:35:26,215][INFO] Epoch[54/80], train B-acc: 0.9466(0.8964-0.9869), test B-acc: 0.7812(0.6813-0.8667)
[2025-01-21 18:35:26,216][INFO] Epoch[54/80], train AUC: 0.9878(0.9700-0.9979), test AUC: 0.8701(0.7812-0.9463)
[2025-01-21 18:37:15,957][INFO] Epoch[55/80], loss:0.4386, CE loss:0.4386
[2025-01-21 18:37:15,958][INFO] Epoch[55/80], train B-acc: 0.9420(0.8818-0.9861), test B-acc: 0.7739(0.6738-0.8728)
[2025-01-21 18:37:15,958][INFO] Epoch[55/80], train AUC: 0.9890(0.9708-0.9982), test AUC: 0.8691(0.7807-0.9429)
[2025-01-21 18:39:04,693][INFO] Epoch[56/80], loss:0.4377, CE loss:0.4377
[2025-01-21 18:39:04,693][INFO] Epoch[56/80], train B-acc: 0.9442(0.8862-0.9852), test B-acc: 0.7826(0.6733-0.8779)
[2025-01-21 18:39:04,693][INFO] Epoch[56/80], train AUC: 0.9902(0.9749-0.9986), test AUC: 0.8741(0.7802-0.9419)
[2025-01-21 18:40:53,688][INFO] Epoch[57/80], loss:0.4374, CE loss:0.4374
[2025-01-21 18:40:53,688][INFO] Epoch[57/80], train B-acc: 0.9657(0.9223-0.9954), test B-acc: 0.7969(0.6824-0.8899)
[2025-01-21 18:40:53,688][INFO] Epoch[57/80], train AUC: 0.9902(0.9759-0.9984), test AUC: 0.8750(0.7796-0.9470)
[2025-01-21 18:42:42,093][INFO] Epoch[58/80], loss:0.4367, CE loss:0.4367
[2025-01-21 18:42:42,093][INFO] Epoch[58/80], train B-acc: 0.9675(0.9233-0.9952), test B-acc: 0.7744(0.6685-0.8605)
[2025-01-21 18:42:42,094][INFO] Epoch[58/80], train AUC: 0.9908(0.9757-0.9983), test AUC: 0.8710(0.7824-0.9402)
[2025-01-21 18:44:30,809][INFO] Epoch[59/80], loss:0.4357, CE loss:0.4357
[2025-01-21 18:44:30,809][INFO] Epoch[59/80], train B-acc: 0.9533(0.9008-0.9910), test B-acc: 0.7991(0.6974-0.8872)
[2025-01-21 18:44:30,809][INFO] Epoch[59/80], train AUC: 0.9914(0.9770-0.9988), test AUC: 0.8740(0.7807-0.9421)
[2025-01-21 18:46:20,073][INFO] Epoch[60/80], loss:0.4349, CE loss:0.4349
[2025-01-21 18:46:20,073][INFO] Epoch[60/80], train B-acc: 0.9669(0.9256-0.9955), test B-acc: 0.7871(0.6881-0.8750)
[2025-01-21 18:46:20,073][INFO] Epoch[60/80], train AUC: 0.9922(0.9812-0.9989), test AUC: 0.8713(0.7791-0.9351)
[2025-01-21 18:48:09,434][INFO] Epoch[61/80], loss:0.4340, CE loss:0.4340
[2025-01-21 18:48:09,434][INFO] Epoch[61/80], train B-acc: 0.9561(0.9024-0.9932), test B-acc: 0.8006(0.6949-0.8960)
[2025-01-21 18:48:09,436][INFO] Epoch[61/80], train AUC: 0.9926(0.9808-0.9991), test AUC: 0.8695(0.7747-0.9476)
[2025-01-21 18:50:03,247][INFO] Epoch[62/80], loss:0.4336, CE loss:0.4336
[2025-01-21 18:50:03,247][INFO] Epoch[62/80], train B-acc: 0.9661(0.9192-0.9953), test B-acc: 0.7813(0.6814-0.8720)
[2025-01-21 18:50:03,247][INFO] Epoch[62/80], train AUC: 0.9930(0.9819-0.9989), test AUC: 0.8705(0.7785-0.9379)
[2025-01-21 18:52:13,834][INFO] Epoch[63/80], loss:0.4327, CE loss:0.4327
[2025-01-21 18:52:13,835][INFO] Epoch[63/80], train B-acc: 0.9637(0.9139-0.9931), test B-acc: 0.7733(0.6680-0.8733)
[2025-01-21 18:52:13,835][INFO] Epoch[63/80], train AUC: 0.9931(0.9816-0.9990), test AUC: 0.8703(0.7686-0.9433)
[2025-01-21 18:54:22,835][INFO] Epoch[64/80], loss:0.4320, CE loss:0.4320
[2025-01-21 18:54:22,836][INFO] Epoch[64/80], train B-acc: 0.9669(0.9218-0.9955), test B-acc: 0.7862(0.6867-0.8829)
[2025-01-21 18:54:22,836][INFO] Epoch[64/80], train AUC: 0.9933(0.9828-0.9991), test AUC: 0.8664(0.7698-0.9433)
[2025-01-21 18:56:29,350][INFO] Epoch[65/80], loss:0.4319, CE loss:0.4319
[2025-01-21 18:56:29,351][INFO] Epoch[65/80], train B-acc: 0.9652(0.9201-0.9934), test B-acc: 0.7739(0.6696-0.8747)
[2025-01-21 18:56:29,351][INFO] Epoch[65/80], train AUC: 0.9937(0.9833-0.9992), test AUC: 0.8676(0.7780-0.9428)
[2025-01-21 18:58:34,680][INFO] Epoch[66/80], loss:0.4311, CE loss:0.4311
[2025-01-21 18:58:34,681][INFO] Epoch[66/80], train B-acc: 0.9674(0.9228-0.9936), test B-acc: 0.7925(0.6871-0.8838)
[2025-01-21 18:58:34,681][INFO] Epoch[66/80], train AUC: 0.9944(0.9848-0.9994), test AUC: 0.8667(0.7727-0.9430)
[2025-01-21 19:00:39,515][INFO] Epoch[67/80], loss:0.4304, CE loss:0.4304
[2025-01-21 19:00:39,525][INFO] Epoch[67/80], train B-acc: 0.9632(0.9202-0.9931), test B-acc: 0.7680(0.6617-0.8706)
[2025-01-21 19:00:39,525][INFO] Epoch[67/80], train AUC: 0.9942(0.9852-0.9992), test AUC: 0.8698(0.7723-0.9435)
[2025-01-21 19:02:42,910][INFO] Epoch[68/80], loss:0.4295, CE loss:0.4295
[2025-01-21 19:02:42,910][INFO] Epoch[68/80], train B-acc: 0.9661(0.9201-0.9934), test B-acc: 0.7827(0.6795-0.8800)
[2025-01-21 19:02:42,910][INFO] Epoch[68/80], train AUC: 0.9951(0.9860-0.9992), test AUC: 0.8703(0.7762-0.9424)
[2025-01-21 19:04:32,243][INFO] Epoch[69/80], loss:0.4291, CE loss:0.4291
[2025-01-21 19:04:32,243][INFO] Epoch[69/80], train B-acc: 0.9639(0.9220-0.9934), test B-acc: 0.7776(0.6767-0.8717)
[2025-01-21 19:04:32,243][INFO] Epoch[69/80], train AUC: 0.9952(0.9873-0.9995), test AUC: 0.8673(0.7707-0.9387)
[2025-01-21 19:06:20,851][INFO] Epoch[70/80], loss:0.4284, CE loss:0.4284
[2025-01-21 19:06:20,851][INFO] Epoch[70/80], train B-acc: 0.9662(0.9241-0.9954), test B-acc: 0.7810(0.6765-0.8731)
